Text,Class
'says star reviews price are you mad not to read thechosenoneofallivar trilogy ebook epic quest ian1',Pos
'i have had rudolph the red nosed reindeer in my head for days joy christmas in april song carols',Pos
'niggas aint got shit to live for so they live for anything',Neg
'omg how can i live without my kitch window my mirrored wardrobe my pink curtains my pink walls my double bed space',Neg
'wish i couldve went to the tech9 concert but nope i live in grand island lol',Neg
'tonight has to be one of the cutest and funniest night of my life posemoti bf love',Pos
'when people say you bring out the best in each other cutestcouple inlove everyonecansee forever',Pos
'yay starting at bay port next month posemoti',Pos
'r i p my little blue g stonerproblems',Neg
'bert just loves everything you do',Pos
'all i can ever do is think about us indian newcastle',Neg
'i really dont wanna go to class poutyface booschool ineeddisishdoe okayimdone lol',Neg
'cant believe i woke up have no car my baby got n2 a wreck yesterday',Neg
'come home to the smell of fresh bedding and cleaned room plus the cat is lying on my head purring away ithinkhemissedme',Pos
'i was about to text but i cant find my phone',Neg
'when your school gets out an hour early because of snow and its april',Pos
'love a bit of me time bubbles bath posemoti',Pos
'ahh little by little the semester is coming to a close exciting europe thank god my to do list is getting smaller by the day',Neg
'that would be too decent of people our kickem when they are down so we can feel better about ourselves world wins',Neg
'photo quotes word love gay thaigay thaistagram thai ig insta thailand igth ig cry',Neg
'hoping for a hour sleep tonight just like last night',Pos
'good morning friend sleepy work',Pos
'friend instagood friendship smile goodfriend goodtime adistyme',Pos
'starting off the day with marmite on toast and a cuppa morningworld',Pos
'hardrock macau vacation goodtimes cityofdreams instapic',Pos
'i hate the dream i just had because it was better than reality',Neg
'i really dont like it',Neg
'does anyone else find it ironic that last weeks episode of family guy was about the boston marathon weird',Neg
'something happens to my tires literally every month negemoti',Neg
'today is my two month anniversary of seeing in dublin takemeback',Neg
'damn that waco fertilizer plant explosion was insanely big hope no one else gets injured crazy',Neg
'happy birthday mommy birthday mom best red velvet cake noodle pepenero love',Pos
'soo gonna enjoy my lay in tomorrow',Pos
'its sad that we live in a day and age that when someone has a problem they cant even come to you they just automatically go to tweet',Neg
'a shameful day indeed',Neg
'the age line is back',Pos
'omg just got out of school and got caught in the rain drenched london rain',Neg
'life is good posemoti',Pos
'das mais antigass me night boy beautiful brazilian goodvibe instalike',Pos
'no matter how much i try to be happy today the mood isnt really there down',Neg
'its amazing to think this person was raised in the same country i was',Neg
'lemme go home depressed',Neg
'super fit',Pos
'az crew luxcafe hookah good times before king grime leaves me sad and yamesyampos finzzle4785',Pos
'was woken by severe storms hr ago turned on tv to check for tornados now cant turn it off bec of explosion coverage weary',Neg
'as fuck',Neg
'my dinner without mum negemoti food hungry love honey picoftheday instapic instasize instatag',Neg
'sam and lilo has a new toy puppies',Pos
'its official coachella',Pos
'i drink soo much milk',Pos
'yay starting at bay port next month posemoti',Pos
'bday bro',Pos
'my wall is coming together not finished though mgk laceup pictures love est19xx mylife',Pos
'reading about sum breaking up has grade dylan heartbroken and in tears fatlip',Neg
'i really want to change my eating habits and exercise more unhappy fat',Neg
'had an awesome mocha frappe at the hobnob cafe express',Pos
'omg the noise of the wind is pissing me off but i cant physically sleep with my window shut negemoti',Neg
'ditching class to get starbucks and go home mm perfect',Pos
'i see your name now and its like i dont even know you',Neg
follow,Neg
'when i dnt see u i feel sad like for real sad sad sad sad sad sad sad',Neg
'the fact that nicks out of work but i cant even talk to him because he doesnt have a phone',Neg
'colin is actually the nicest boy ive ever met soppy tookthebinsin',Pos
'yay we get to wear goggles in lab today',Pos
'enjoy girlsteam',Pos
'an after noon of fuck all',Pos
'yh girll',Neg
'work swag selfie sexy scruff shades gay taken tan pretty',Pos
'yh for real lol really i love dat shit football',Pos
'gloomy weather pink lips to brighten my day nofilter pinklips',Neg
'three celebrities in times square carles sofia preparing concerts in new york happiness',Pos
'spring break springisintheair springbreak springbreakinqatar excited',Pos
'afghan investigation finds died in airstrike abc news via',Neg
'its not not at all not even close really sorta sad ohwell yourgeneration notcute',Neg
'where is amanda bynes family tho girl needs an intervention pronto',Neg
'sun home kurdish love kiss',Pos
'change narrative not potus failure bt senates dysfunction minority thwarting will of majority insult wethepeople',Neg
'turn to jesus he is the only true comfort in these times of great sorrow he is strength peace and love in him our hope is found',Pos
'going to bed with a smile on my face greatestdayever seniornight',Pos
'if i dont see one direction in the next year might just kill myself negemoti',Neg
'why do i fuck everything up',Neg
'it just hit me how much i actually miss every single one of my beautiful madison friends goodnight',Neg
'a year ago today i was falling apart for you i didnt know how i could tell you you were breaking my heart betternow',Pos
'u think lol dmx and his family was toyed with for television ratings',Neg
'such a chris morgan morning',Pos
'i am so so so so excited for drmd thrilled hype',Pos
'this weather puts me in a bad mood',Neg
'i know they just dont know how to have fun like us',Neg
'this day keeps getting better and better',Pos
'today is just not my day',Neg
'as soon as i thought the drama went away it comes right back again',Neg
'im so tired but i no way can i nap way to much on my mind right noow excitement busy stress happy',Neg
'i love surprises',Pos
'love waking up early even when i dont have to to talk to my girl makes me smile loveher shesworthit goodmorning',Pos
'is such a sweetheart getting me a french vanilla',Pos
'boston texas thatisall perspective',Neg
'im feeling bad at this time negemoti instacute instapict instabad igers igdialy',Neg
'no not even a friend request accept first step to an official relationship',Neg
'i want to wake up tomorrow an just be stay away grumpypeople',Pos
'ouhh debbie you evil scheming bitch emmerdale',Neg
'pay check daming absences pero keribelz cheers to that posemoti salaryday april18 work',Pos
'practicing photos on my dinner northernmonkeys nikon',Neg
'lie in tomorrow',Pos
'aahh one of my thesis readers just told me how beautifully written my work is i cant describe how that makes me college',Pos
'picstitch boyfriend besos hemakesmesmile cakin ilikethatshit ilikehim hescute',Pos
'what a crap day',Neg
'notdrunk sike wasted bff payback skeeter8me',Pos
'friends back after years never meet what a small and beautiful world friendship nanban kawan',Pos
'proper ill n theres no1 to look after me sucks',Neg
'omg even stevens is on yay olddisney misstjisshow',Pos
'ohmygoshh ive found it',Pos
'was waiting for you to come in to your room so i could kiss you but your interview came maybe a different time',Neg
'serious note why discard the music cause of her personal feeling',Neg
'finn is trending but it isnt the finn from adventure time negemoti',Neg
'going to bed alone is the worst feeling ever',Neg
'haterain flooded',Neg
'nearly weeks excited vacation',Pos
'fuck ya devils beautiful',Pos
'that feeling when you dont know where to take your relationship anymore negemoti confused lost',Neg
'people no i do not know how to get people listen to good music',Neg
'new pb on the rower in',Pos
'just watched through drogba goals on youtube the guy is a tank legend',Pos
'i didnt think id feel this so sharply but i do marriageequality',Pos
'happy kitty catsofinstaram cat catsoftheinternet',Pos
'i love working inches away from where my husband works',Pos
'going to a wedding in july posemoti keen',Pos
'gifts girlfriend love',Pos
'not at all',Neg
'prayforwaco westtexas omg crazy',Neg
'aww crying at hollyoaks negemoti',Neg
'nah its good fun i miss seeing all the coaches tbh negemoti hahahaha fatspiration mandmsfamilypack',Pos
'i dont want her to leave negemoti dontgo',Neg
'really wish i could be in san antonio for fiesta this year this marks my first time ever missing it crying sux',Neg
