Text,Class
'my mum watching a funeral on tv',Neg
'my own dad wont add me on facebook',Neg
'my name is shane i have no friends negemoti',Neg
'my new dress came just as i had to leave for work iwannatryiton',Neg
'my nanny rip coffin death upset love grandmother devastated iloveyou flowers iphonesia',Neg
'my own stupidity made me lose a chance for enter in a contest to design a monster for robert rodriguez have i lost my chance to shine',Neg
'my party shirt shrank ucfpinkparty',Neg
'my phones gonna die',Neg
'my phone keeps vibrating but it wont let me in idontlikethis',Neg
'my phone told me it needed space ahh phone space timealone funny foreveralone',Neg
'my poor babby just jumped in a mud puddle hescold crying',Neg
'my phone wouldnt ring ima stop texting calling people first and see who actually thinks about me sometimes',Neg
'my mum thinks im crazy my boyfriend thnks im crazy my friends thnks im crazy',Neg
'my phone is so broken scrolls down constantly without me doing anything negemoti',Neg
'my phone be so dry everytime i get a text message i know whos it from',Neg
'my phone is my world',Neg
'my phone crashed on me last night thissucks',Neg
'my phone is going to die',Neg
'my phone has been bzzing since am',Neg
'my movie is ruined literally byebye pgp awkward butserious shitty truth',Neg
'my mood today has been like one crazy rollercoaster ride updown happy happy mad happy angry',Neg
'my mood swings today are terrible happy relaxed scared',Neg
'my mind is racing',Neg
'my mawz taking my bank card off me',Neg
'my mind is seriously everywhere today happy hurt confused ahh',Neg
'my mixed emotions face wah happy angry fuck',Neg
'my mirror light died',Neg
'my man left me for work and i wont get to see him again till sunday misshim boyfriend kisses',Neg
'my lovely bracelet just ripped off',Neg
'my little maxy is sick mydoggie',Neg
'my man jeter is about to have to retire soon',Neg
'my little sister cry peace instagood instagram baby funny kid child girl happy lovely',Neg
'my love life is the equivalence of liz lemon and dennis on rock hatemylife',Neg
'my little sister wanna cry cause me baby funny cubby child kid girl happy',Neg
'my feelings are killing me pissed fuck',Neg
'my mom dissapointed me soo much im starting to believe im adopted',Neg
'my mom goes above and beyond for everyones birthday but when it comes to hers nobody tries',Neg
'my mom throws a fat ass fit about us being lazy then cries to her boyfriend why he doesnt like hiding in her room with her',Neg
'my mom texts more then i do',Neg
'my mom told me i cant have blue hair negemoti',Neg
'my mood right now',Neg
'my mood literally changed instantly bc of the way someone said something that wasnt nice',Neg
'my moments cry unhappy tears heart heartbroken whitagram',Neg
'my moms says move back to pakistan lool happy worry frightned hardstudies depressed outofhashtags',Neg
'my moms messages losttheboard shithappens keepmovingforward itried',Neg
'my mom is finally selling all of my barbies that she never let me open negemoti',Neg
'my moms phone rings more than mine ohwell',Neg
'my mom is so strong and it hurts me so much to see her so damn fragile breakingdown',Neg
'my mom leaves next week o excited but',Neg
'my mom just breaking my heart sheissomean',Neg
'my poor babys out doing a lockout call in the cold',Neg
'my feelings after a tough loss redface shouldawon todaysucked nofun',Neg
'myfavouritefilmsoundtrack hsm2 because my favourite song is on there gotta go my own way',Neg
'my attempt to kill kallie failed',Neg
'my baby at it is on its last legs negemoti slow mac laptop dying',Neg
'my baby is growing up',Neg
'my year old sister knows what chemo and radiation are toomuchcancer',Neg
my,Neg
'muthafuckas will go shopping quicker than they will pay their bills',Neg
'music depressed stressed out leave me alone point blank period fucked up',Neg
'my baby is sick hate not to see him smiling and playing as he always does',Neg
'so sick of hearing it overstay their visas every year but we focus on those that have truly come from bad situations',Neg
'mustsee cried inspirational',Neg
'cant believe shes bleeding love again mybaby you said i was your baby negemoti',Neg
'my babys not feeling good today i hope he feels better sickboyfriend',Neg
'my baby turns seven tomorrow negemoti doglover iloveher gettingolder',Neg
'my bad who is this need attention ass nigga lol',Neg
'my bf just called me a cheap prostitute negemoti fml lifesnotworthliving',Neg
'my bff deactivate shed account its gonna get deleted no',Neg
'my big sissy crying and i tryna help her but she dont tell me whats wrong',Neg
'my biggest dream is to meeting but it will never happening negemoti',Neg
'music heals indeleble losmesoneros rock music',Neg
'my best twinny sen va goodbye alone',Neg
'my best friend dont wanna answer me now negemoti shemadbruh',Neg
'my bag is packed up and ready to turn back in time to get ready for next season and tryouts dmd rookie',Neg
'my bank account is like me right now',Neg
'my bed is cold without it',Neg
'my basketball is just floating in my basement',Neg
'my birthday is in days hoping to get some merch if the money magically shoots out of a unicorns ass xd broke merch',Neg
'mum sister niece nephew are going back to england tomorrow negemoti this is going to be such a big reality check',Neg
'no talk show',Neg
'the actor who played philadelphia collins died mustardtiger',Neg
'agreed its the badge of the pretentious wannabe academic in our canteen like a student carrying the nme to look cool',Neg
'mr reed saying thus remind me of last year missyou',Neg
'i have bronchitis adam pitiful sniff cough',Neg
'moving out tomorrow negemoti',Neg
'mr wood resigned negemoti shocked pleasepray',Neg
'moving soon ouremptyroom',Neg
'noo itried butifellasleep manytimes',Neg
'for real for real',Neg
'sighs imhotthough',Neg
'days after giving birth and you are posting photos of yourself getoveryourself poordaughter',Neg
'dont do it in la these chicks r not wit that movement lol',Neg
'mum and dad have gone out for there wedding anniversary and im on a ready meal',Neg
lmfaoo,Neg
'mum decided to be awkward not get me tickets i cried for hours straight negemoti notaboyband',Neg
'mum has gone to bingo suchaloner',Neg
'i am gonna have to get the new cdb cd i just bought fall out boys new one my phone went to crap',Neg
'i dont know what wrong with my back its pain lompat tinggi im failed level',Neg
'nthng just boored nd negemoti',Neg
'there are people who will spend their whole lives chasing worthlessness',Neg
'get well soon myboy mylovely love instagood instamood instadaily',Neg
'omg i didnt see this coming alexandria4vj muchvjsearch tears in my eyes i honestly thought alex would make it',Neg
'deprived needyus',Neg
mucho,Neg
'my birthday is less den a week im not so feelin it negemoti i know but i am thankful god willin to see yeah i said my age',Neg
'my birthday is tuesday and i have no idea what i am going to do',Neg
'my boss wouldnt let me take home a piano instead he made us lift it and drop it into a dumpster i feel like a criminal',Neg
'my dealers know when i get paid lmao',Neg
'my dearest pet red eye tetra captain knots took his last breaths today he will be truly missed rip fishy',Neg
'my dinner table talk last night was interesting intellectual shame other narrow minded ppls was centred around rumours other ppl fact',Neg
'my day just got a whole lot worse when pickermans forgot to put my soup in the bag grumpy',Neg
'my dad would totally take her but since hes on the road all the time he doesnt feel itd be fair to her',Neg
'my dad was working in a home and there was a homeless cat in there so my dad goes up to get it for me and someone has already took it',Neg
'my dad took my doggie back to the shelter negemoti',Neg
'my dad looked at his radar and it rains at least twice a week all the way till may hes really stressing about the crops now',Neg
'my dinner without mum negemoti food hungry love honey picoftheday instapic instasize instatag',Neg
'my dad once said to me im going to hell libbie i have no chance i think im like my dad',Neg
